model,run,step,subject,rank_mean,rank_median,rank_max,rank_min
SQuAD,1,160,M04,162.16927083333334,145.0,381.0,0.0
SQuAD,1,160,M07,165.625,155.5,379.0,0.0
SQuAD,1,160,M08,173.26822916666666,173.5,381.0,1.0
SQuAD,1,160,M09,162.30208333333334,149.5,383.0,1.0
SQuAD,1,160,M14,185.54947916666666,180.5,383.0,0.0
SQuAD,1,160,M15,184.71875,179.5,381.0,0.0
SQuAD,1,160,P01,148.0703125,129.0,379.0,0.0
SQuAD,1,165,M02,150.4921875,130.0,382.0,1.0
SQuAD,1,165,M04,155.4375,137.5,378.0,0.0
SQuAD,1,165,M07,167.98697916666666,160.0,383.0,0.0
SQuAD,1,165,M08,177.96875,184.0,381.0,0.0
SQuAD,1,165,M09,162.96875,158.0,383.0,0.0
SQuAD,1,165,M14,180.203125,178.5,383.0,0.0
SQuAD,1,165,M15,180.60416666666666,180.0,382.0,0.0
SQuAD,1,165,P01,157.65885416666666,145.5,378.0,0.0
SQuAD,1,170,M02,143.51041666666666,114.5,382.0,0.0
SQuAD,1,170,M04,152.57552083333334,141.5,376.0,0.0
SQuAD,1,170,M07,157.86458333333334,136.5,382.0,0.0
SQuAD,1,170,M08,172.86979166666666,165.5,382.0,0.0
SQuAD,1,170,M09,158.35416666666666,145.5,383.0,1.0
SQuAD,1,170,M14,179.97135416666666,184.0,383.0,0.0
SQuAD,1,170,M15,178.44791666666666,176.0,378.0,0.0
SQuAD,1,170,P01,146.51041666666666,117.0,380.0,0.0
SQuAD,1,175,M02,159.578125,146.5,382.0,0.0
SQuAD,1,175,M04,177.05729166666666,173.0,382.0,0.0
SQuAD,1,175,M07,173.79947916666666,158.0,381.0,0.0
SQuAD,1,175,M08,180.53125,178.5,380.0,2.0
SQuAD,1,175,M09,167.26302083333334,160.0,381.0,0.0
SQuAD,1,175,M14,189.6640625,190.5,383.0,0.0
SQuAD,1,175,M15,194.828125,192.5,383.0,0.0
SQuAD,1,175,P01,162.71875,141.5,382.0,0.0
SQuAD,1,180,M02,147.7578125,131.0,382.0,0.0
SQuAD,1,180,M04,158.25520833333334,141.0,383.0,0.0
SQuAD,1,180,M07,167.765625,155.5,382.0,0.0
SQuAD,1,180,M08,176.18229166666666,174.0,382.0,0.0
SQuAD,1,180,M09,158.4921875,141.5,383.0,0.0
SQuAD,1,180,M14,181.23697916666666,176.0,382.0,0.0
SQuAD,1,180,M15,181.8828125,187.5,383.0,0.0
SQuAD,1,180,P01,155.46614583333334,147.5,382.0,0.0
SQuAD,1,185,M02,140.85416666666666,119.5,383.0,0.0
SQuAD,1,185,M04,147.38541666666666,127.5,381.0,0.0
SQuAD,1,185,M07,159.36197916666666,144.0,383.0,0.0
SQuAD,1,185,M08,168.34375,163.5,383.0,0.0
SQuAD,1,185,M09,163.13541666666666,150.0,383.0,0.0
SQuAD,1,185,M14,173.02083333333334,165.0,382.0,0.0
SQuAD,1,185,M15,173.02604166666666,165.5,382.0,0.0
SQuAD,1,185,P01,138.6015625,109.0,379.0,0.0
SQuAD,1,190,M02,153.16666666666666,136.5,383.0,0.0
SQuAD,1,190,M04,173.44010416666666,168.0,383.0,0.0
SQuAD,1,190,M07,171.9375,161.5,382.0,0.0
SQuAD,1,190,M08,178.484375,165.5,383.0,1.0
SQuAD,1,190,M09,179.87760416666666,187.5,383.0,0.0
SQuAD,1,190,M14,180.79166666666666,186.5,382.0,0.0
SQuAD,1,190,M15,192.55208333333334,196.0,381.0,0.0
SQuAD,1,190,P01,164.21614583333334,142.0,382.0,0.0
SQuAD,1,195,M02,150.38020833333334,130.0,380.0,0.0
SQuAD,1,195,M04,161.22395833333334,151.0,383.0,0.0
SQuAD,1,195,M07,173.296875,170.0,383.0,0.0
SQuAD,1,195,M08,175.19270833333334,164.0,383.0,0.0
SQuAD,1,195,M09,175.78125,180.5,383.0,0.0
SQuAD,1,195,M14,174.79947916666666,175.0,381.0,0.0
SQuAD,1,195,M15,192.13541666666666,195.5,382.0,0.0
SQuAD,1,195,P01,162.44791666666666,142.5,383.0,1.0
SQuAD,1,200,M02,138.41927083333334,115.5,382.0,0.0
SQuAD,1,200,M04,149.16927083333334,137.5,378.0,0.0
SQuAD,1,200,M07,154.328125,140.5,382.0,0.0
SQuAD,1,200,M08,171.59895833333334,163.0,383.0,0.0
SQuAD,1,200,M09,160.19010416666666,139.5,383.0,0.0
SQuAD,1,200,M14,166.54166666666666,152.5,383.0,0.0
SQuAD,1,200,M15,179.06510416666666,185.0,382.0,0.0
SQuAD,1,200,P01,139.47395833333334,115.0,379.0,0.0
SQuAD,1,205,M02,139.20833333333334,118.0,379.0,0.0
SQuAD,1,205,M04,147.31510416666666,136.0,381.0,0.0
SQuAD,1,205,M07,167.36458333333334,158.0,380.0,0.0
SQuAD,1,205,M08,168.1953125,155.5,382.0,0.0
SQuAD,1,205,M09,160.5546875,146.5,383.0,0.0
SQuAD,1,205,M14,175.375,168.0,381.0,0.0
SQuAD,1,205,M15,174.86197916666666,174.5,380.0,0.0
SQuAD,1,205,P01,144.12760416666666,121.5,372.0,0.0
SQuAD,1,210,M02,141.1875,126.5,383.0,0.0
SQuAD,1,210,M04,154.484375,137.5,377.0,0.0
SQuAD,1,210,M07,170.83854166666666,161.5,383.0,0.0
SQuAD,1,210,M08,173.17447916666666,169.5,382.0,0.0
SQuAD,1,210,M09,157.74739583333334,142.0,380.0,0.0
SQuAD,1,210,M14,180.6875,178.0,383.0,0.0
SQuAD,1,210,M15,176.13802083333334,171.5,381.0,1.0
SQuAD,1,210,P01,142.58854166666666,118.5,376.0,1.0
SQuAD,1,215,M02,154.59114583333334,141.5,380.0,0.0
SQuAD,1,215,M04,148.65625,129.5,376.0,0.0
SQuAD,1,215,M07,171.41666666666666,169.0,383.0,0.0
SQuAD,1,215,M08,173.49479166666666,169.0,378.0,0.0
SQuAD,1,215,M09,168.2421875,158.0,382.0,0.0
SQuAD,1,215,M14,178.8359375,171.0,383.0,0.0
SQuAD,1,215,M15,179.91666666666666,173.0,383.0,0.0
SQuAD,1,215,P01,155.64583333333334,144.0,380.0,2.0
SQuAD,1,220,M02,141.5546875,121.0,383.0,0.0
SQuAD,1,220,M04,144.30729166666666,125.5,376.0,0.0
SQuAD,1,220,M07,170.40364583333334,166.5,382.0,0.0
SQuAD,1,220,M08,173.3125,167.5,383.0,0.0
SQuAD,1,220,M09,160.359375,145.5,382.0,0.0
SQuAD,1,220,M14,182.60677083333334,179.5,383.0,0.0
SQuAD,1,220,M15,180.32552083333334,172.5,383.0,1.0
SQuAD,1,220,P01,148.7734375,127.0,379.0,0.0
SQuAD,1,225,M02,138.00260416666666,117.0,383.0,0.0
SQuAD,1,225,M04,141.125,127.5,380.0,0.0
SQuAD,1,225,M07,165.60416666666666,155.5,383.0,0.0
SQuAD,1,225,M08,162.26822916666666,151.0,383.0,0.0
SQuAD,1,225,M09,157.45833333333334,142.5,382.0,0.0
SQuAD,1,225,M14,169.26041666666666,158.5,381.0,0.0
SQuAD,1,225,M15,174.36979166666666,169.0,380.0,1.0
SQuAD,1,225,P01,141.21354166666666,114.5,383.0,0.0
SQuAD,1,230,M02,144.65885416666666,125.0,382.0,0.0
SQuAD,1,230,M04,139.00520833333334,119.0,377.0,0.0
SQuAD,1,230,M07,157.74739583333334,144.5,380.0,0.0
SQuAD,1,230,M08,160.79427083333334,143.5,383.0,0.0
SQuAD,1,230,M09,160.328125,148.0,383.0,0.0
SQuAD,1,230,M14,172.28125,162.5,379.0,0.0
SQuAD,1,230,M15,174.84375,173.5,380.0,0.0
SQuAD,1,230,P01,142.7578125,121.0,377.0,0.0
SQuAD,1,235,M02,139.01302083333334,122.0,382.0,0.0
SQuAD,1,235,M04,141.88541666666666,125.5,381.0,0.0
SQuAD,1,235,M07,160.07291666666666,145.5,382.0,0.0
SQuAD,1,235,M08,158.51041666666666,136.5,383.0,0.0
SQuAD,1,235,M09,160.13802083333334,148.0,381.0,0.0
SQuAD,1,235,M14,171.50520833333334,163.5,383.0,1.0
SQuAD,1,235,M15,176.98697916666666,169.5,381.0,1.0
SQuAD,1,235,P01,144.38020833333334,131.5,380.0,0.0
SQuAD,1,240,M02,139.79166666666666,119.0,383.0,0.0
SQuAD,1,240,M04,147.58333333333334,132.0,381.0,0.0
SQuAD,1,240,M07,164.7109375,147.0,379.0,0.0
SQuAD,1,240,M08,165.94791666666666,148.0,382.0,0.0
SQuAD,1,240,M09,164.0390625,161.5,380.0,0.0
SQuAD,1,240,M14,170.54166666666666,161.5,380.0,0.0
SQuAD,1,240,M15,173.00260416666666,166.5,381.0,1.0
SQuAD,1,240,P01,146.0859375,125.5,379.0,0.0
SQuAD,1,245,M02,142.1484375,119.5,382.0,0.0
SQuAD,1,245,M04,144.41666666666666,138.5,379.0,0.0
SQuAD,1,245,M07,165.7265625,150.0,382.0,0.0
SQuAD,1,245,M08,163.27083333333334,149.0,382.0,0.0
SQuAD,1,245,M09,165.72916666666666,158.0,383.0,0.0
SQuAD,1,245,M14,167.90625,162.5,380.0,0.0
SQuAD,1,245,M15,175.75260416666666,172.0,379.0,1.0
SQuAD,1,245,P01,145.68489583333334,124.0,380.0,0.0
SQuAD,1,250,M02,142.38802083333334,119.5,380.0,0.0
SQuAD,1,250,M04,146.640625,131.0,381.0,0.0
SQuAD,1,250,M07,165.8125,153.5,382.0,0.0
SQuAD,1,250,M08,168.3203125,154.0,382.0,0.0
SQuAD,1,250,M09,162.578125,151.5,381.0,0.0
SQuAD,1,250,M14,163.63020833333334,154.5,381.0,1.0
SQuAD,1,250,M15,175.53645833333334,170.0,377.0,0.0
SQuAD,1,250,P01,143.77083333333334,127.0,381.0,0.0
SQuAD,2,5,M02,80.10677083333333,44.5,365.0,0.0
SQuAD,2,5,M04,105.04427083333333,85.0,373.0,0.0
SQuAD,2,5,M07,84.36197916666667,54.0,374.0,0.0
SQuAD,2,5,M08,93.9140625,65.5,374.0,0.0
SQuAD,2,5,M09,96.2890625,68.0,372.0,0.0
SQuAD,2,5,M14,113.2578125,86.0,369.0,0.0
SQuAD,2,5,M15,87.1953125,55.0,366.0,0.0
SQuAD,2,5,P01,77.0625,44.5,383.0,0.0
SQuAD,2,10,M02,78.85677083333333,40.5,376.0,0.0
SQuAD,2,10,M04,102.8046875,78.5,381.0,0.0
SQuAD,2,10,M07,88.25520833333333,55.5,380.0,0.0
SQuAD,2,10,M08,93.3125,67.0,381.0,0.0
SQuAD,2,10,M09,91.69010416666667,62.0,383.0,0.0
SQuAD,2,10,M14,115.45572916666667,93.5,382.0,0.0
SQuAD,2,10,M15,84.3125,56.0,361.0,0.0
SQuAD,2,10,P01,77.27604166666667,50.0,382.0,0.0
SQuAD,2,15,M02,53.28125,24.0,344.0,0.0
SQuAD,2,15,M04,82.2421875,48.5,377.0,0.0
SQuAD,2,15,M07,64.23697916666667,38.5,345.0,0.0
SQuAD,2,15,M08,78.36979166666667,48.0,369.0,0.0
SQuAD,2,15,M09,77.11197916666667,43.5,382.0,0.0
SQuAD,2,15,M14,126.796875,103.0,382.0,0.0
SQuAD,2,15,M15,67.26041666666667,36.0,366.0,0.0
SQuAD,2,15,P01,45.888020833333336,23.5,326.0,0.0
SQuAD,2,20,M02,100.67708333333333,72.5,378.0,0.0
SQuAD,2,20,M04,143.73697916666666,127.5,376.0,0.0
SQuAD,2,20,M07,109.13802083333333,77.5,381.0,0.0
SQuAD,2,20,M08,131.10677083333334,103.5,380.0,0.0
SQuAD,2,20,M09,157.15885416666666,145.0,382.0,0.0
SQuAD,2,20,M14,155.16666666666666,134.5,380.0,1.0
SQuAD,2,20,M15,102.80208333333333,67.0,379.0,0.0
SQuAD,2,20,P01,96.08854166666667,67.0,368.0,0.0
SQuAD,2,25,M02,90.234375,58.0,356.0,0.0
SQuAD,2,25,M04,149.27604166666666,127.5,383.0,0.0
SQuAD,2,25,M07,100.359375,68.0,378.0,0.0
SQuAD,2,25,M08,124.22916666666667,96.0,380.0,0.0
SQuAD,2,25,M09,147.63020833333334,125.0,382.0,0.0
SQuAD,2,25,M14,157.55208333333334,156.5,382.0,0.0
SQuAD,2,25,M15,93.82552083333333,61.0,378.0,0.0
SQuAD,2,25,P01,71.27083333333333,41.5,378.0,0.0
SQuAD,2,30,M02,87.95052083333333,58.0,367.0,0.0
SQuAD,2,30,M04,145.53645833333334,126.0,382.0,0.0
SQuAD,2,30,M07,93.64583333333333,63.5,376.0,0.0
SQuAD,2,30,M08,127.70833333333333,108.0,381.0,0.0
SQuAD,2,30,M09,139.76822916666666,122.5,377.0,0.0
SQuAD,2,30,M14,165.23958333333334,152.0,381.0,0.0
SQuAD,2,30,M15,102.71354166666667,70.0,379.0,0.0
SQuAD,2,30,P01,76.8203125,48.0,371.0,0.0
SQuAD,2,35,M02,95.5078125,69.0,350.0,0.0
SQuAD,2,35,M04,144.12239583333334,127.0,378.0,0.0
SQuAD,2,35,M07,94.828125,68.0,373.0,0.0
SQuAD,2,35,M08,134.8828125,110.0,381.0,0.0
SQuAD,2,35,M09,134.20052083333334,119.5,382.0,0.0
SQuAD,2,35,M14,135.73958333333334,122.0,383.0,0.0
SQuAD,2,35,M15,99.04427083333333,70.0,358.0,0.0
SQuAD,2,35,P01,77.4296875,44.0,340.0,0.0
SQuAD,2,40,M02,69.63802083333333,39.0,383.0,0.0
SQuAD,2,40,M04,125.35416666666667,97.5,378.0,0.0
SQuAD,2,40,M07,73.84114583333333,43.5,368.0,0.0
SQuAD,2,40,M08,119.1171875,87.0,381.0,0.0
SQuAD,2,40,M09,122.1796875,98.0,382.0,0.0
SQuAD,2,40,M14,133.54166666666666,108.0,380.0,0.0
SQuAD,2,40,M15,83.95052083333333,57.0,360.0,0.0
SQuAD,2,40,P01,58.567708333333336,26.5,335.0,0.0
SQuAD,2,45,M02,101.93229166666667,71.0,374.0,0.0
SQuAD,2,45,M04,154.125,133.0,382.0,0.0
SQuAD,2,45,M07,105.34114583333333,77.0,383.0,0.0
SQuAD,2,45,M08,139.15364583333334,123.5,368.0,0.0
SQuAD,2,45,M09,144.30729166666666,127.0,382.0,0.0
SQuAD,2,45,M14,149.796875,129.0,371.0,0.0
SQuAD,2,45,M15,107.83854166666667,81.5,364.0,0.0
SQuAD,2,45,P01,85.8828125,54.5,379.0,0.0
SQuAD,2,50,M02,103.52083333333333,72.0,380.0,0.0
SQuAD,2,50,M04,152.5703125,137.0,383.0,0.0
SQuAD,2,50,M07,101.37760416666667,77.0,342.0,0.0
SQuAD,2,50,M08,132.328125,111.0,381.0,0.0
SQuAD,2,50,M09,151.90364583333334,136.0,380.0,0.0
SQuAD,2,50,M14,177.828125,172.0,383.0,0.0
SQuAD,2,50,M15,119.8515625,91.5,379.0,0.0
SQuAD,2,50,P01,91.83333333333333,65.0,376.0,0.0
SQuAD,2,55,M02,69.06510416666667,33.5,354.0,0.0
SQuAD,2,55,M04,121.26822916666667,91.5,382.0,0.0
SQuAD,2,55,M07,69.578125,37.0,352.0,0.0
SQuAD,2,55,M08,118.5546875,88.5,382.0,0.0
SQuAD,2,55,M09,125.53125,95.0,376.0,0.0
SQuAD,2,55,M14,134.70052083333334,116.0,376.0,0.0
SQuAD,2,55,M15,76.859375,52.0,379.0,0.0
SQuAD,2,55,P01,46.096354166666664,21.0,305.0,0.0
SQuAD,2,60,M02,71.12239583333333,34.5,370.0,0.0
SQuAD,2,60,M04,126.67447916666667,97.0,383.0,0.0
SQuAD,2,60,M07,75.29166666666667,42.5,343.0,0.0
SQuAD,2,60,M08,112.4296875,87.0,379.0,0.0
SQuAD,2,60,M09,115.27604166666667,91.0,379.0,0.0
SQuAD,2,60,M14,127.74739583333333,107.0,378.0,0.0
SQuAD,2,60,M15,74.40885416666667,48.0,370.0,0.0
SQuAD,2,60,P01,54.315104166666664,26.5,364.0,0.0
SQuAD,2,65,M02,84.359375,61.0,356.0,0.0
SQuAD,2,65,M04,139.2734375,119.0,380.0,0.0
SQuAD,2,65,M07,85.0546875,50.5,379.0,0.0
SQuAD,2,65,M08,134.10416666666666,109.0,382.0,0.0
SQuAD,2,65,M09,113.45572916666667,86.5,379.0,0.0
SQuAD,2,65,M14,136.05208333333334,113.0,374.0,0.0
SQuAD,2,65,M15,96.70833333333333,66.0,379.0,0.0
SQuAD,2,65,P01,70.09895833333333,33.5,371.0,0.0
SQuAD,2,70,M02,78.06770833333333,40.5,375.0,0.0
SQuAD,2,70,M04,119.60416666666667,94.5,380.0,0.0
SQuAD,2,70,M07,89.609375,62.0,358.0,0.0
SQuAD,2,70,M08,112.26822916666667,79.0,379.0,0.0
SQuAD,2,70,M09,111.65364583333333,82.5,379.0,0.0
SQuAD,2,70,M14,146.75,137.5,381.0,0.0
SQuAD,2,70,M15,96.61979166666667,60.5,379.0,0.0
SQuAD,2,70,P01,72.9609375,41.0,364.0,0.0
SQuAD,2,75,M02,60.9296875,30.0,362.0,0.0
SQuAD,2,75,M04,91.02864583333333,52.5,378.0,0.0
SQuAD,2,75,M07,65.8828125,39.0,361.0,0.0
SQuAD,2,75,M08,81.54427083333333,50.0,373.0,0.0
SQuAD,2,75,M09,83.29947916666667,48.0,367.0,0.0
SQuAD,2,75,M14,126.51302083333333,110.5,379.0,0.0
SQuAD,2,75,M15,74.10677083333333,49.0,370.0,0.0
SQuAD,2,75,P01,46.0546875,21.0,362.0,0.0
SQuAD,2,80,M02,66.53125,37.5,356.0,0.0
SQuAD,2,80,M04,95.8203125,66.5,376.0,0.0
SQuAD,2,80,M07,83.1171875,49.5,382.0,0.0
SQuAD,2,80,M08,92.640625,62.0,377.0,0.0
SQuAD,2,80,M09,102.2578125,78.5,379.0,0.0
SQuAD,2,80,M14,131.46354166666666,112.5,371.0,0.0
SQuAD,2,80,M15,83.24479166666667,56.0,377.0,0.0
SQuAD,2,80,P01,80.0546875,47.5,361.0,0.0
SQuAD,2,85,M02,106.74479166666667,72.0,382.0,0.0
SQuAD,2,85,M04,145.70572916666666,120.5,383.0,0.0
SQuAD,2,85,M07,120.546875,97.5,382.0,0.0
SQuAD,2,85,M08,133.82552083333334,115.0,381.0,0.0
SQuAD,2,85,M09,141.29166666666666,116.0,382.0,0.0
SQuAD,2,85,M14,179.0234375,172.0,383.0,0.0
SQuAD,2,85,M15,122.23958333333333,95.0,377.0,0.0
SQuAD,2,85,P01,104.22916666666667,69.0,376.0,0.0
SQuAD,2,90,M02,70.8671875,38.0,352.0,0.0
SQuAD,2,90,M04,131.33072916666666,101.5,382.0,0.0
SQuAD,2,90,M07,80.96614583333333,47.0,368.0,0.0
SQuAD,2,90,M08,110.71875,85.0,367.0,0.0
SQuAD,2,90,M09,121.27864583333333,96.0,375.0,0.0
SQuAD,2,90,M14,131.9609375,111.0,379.0,0.0
SQuAD,2,90,M15,80.31510416666667,53.5,360.0,0.0
SQuAD,2,90,P01,57.59375,27.5,354.0,0.0
SQuAD,2,95,M02,73.43489583333333,40.0,369.0,0.0
SQuAD,2,95,M04,123.23697916666667,93.0,381.0,0.0
SQuAD,2,95,M07,84.1328125,52.0,379.0,0.0
SQuAD,2,95,M08,93.8359375,60.5,375.0,0.0
SQuAD,2,95,M09,117.921875,92.0,383.0,0.0
SQuAD,2,95,M14,138.29166666666666,124.5,372.0,0.0
SQuAD,2,95,M15,81.09114583333333,54.0,371.0,0.0
SQuAD,2,95,P01,67.1875,39.0,343.0,0.0
SQuAD,2,100,M02,99.96614583333333,69.0,377.0,0.0
SQuAD,2,100,M04,138.38802083333334,119.5,382.0,1.0
SQuAD,2,100,M07,108.95833333333333,80.0,379.0,0.0
SQuAD,2,100,M08,141.0234375,119.0,380.0,0.0
SQuAD,2,100,M09,145.19791666666666,123.0,380.0,0.0
SQuAD,2,100,M14,173.828125,169.5,383.0,0.0
SQuAD,2,100,M15,112.2734375,84.0,377.0,0.0
SQuAD,2,100,P01,93.63802083333333,63.5,377.0,0.0
SQuAD,2,105,M02,67.70572916666667,37.0,354.0,0.0
SQuAD,2,105,M04,128.00520833333334,102.5,382.0,0.0
SQuAD,2,105,M07,78.84635416666667,52.0,382.0,0.0
SQuAD,2,105,M08,104.20833333333333,81.5,382.0,0.0
SQuAD,2,105,M09,118.0546875,89.0,376.0,0.0
SQuAD,2,105,M14,131.97395833333334,107.0,369.0,0.0
SQuAD,2,105,M15,76.1484375,50.5,379.0,0.0
SQuAD,2,105,P01,61.828125,36.0,340.0,0.0
SQuAD,2,110,M02,57.221354166666664,26.0,351.0,0.0
SQuAD,2,110,M04,103.89583333333333,76.0,379.0,0.0
SQuAD,2,110,M07,64.40885416666667,36.0,379.0,0.0
SQuAD,2,110,M08,94.16927083333333,62.0,379.0,0.0
SQuAD,2,110,M09,111.12760416666667,78.0,380.0,0.0
SQuAD,2,110,M14,126.26302083333333,104.0,382.0,0.0
SQuAD,2,110,M15,64.96354166666667,42.0,375.0,0.0
SQuAD,2,110,P01,44.583333333333336,24.0,329.0,0.0
SQuAD,2,115,M02,153.90104166666666,145.0,379.0,0.0
SQuAD,2,115,M04,173.11197916666666,167.0,382.0,0.0
SQuAD,2,115,M07,142.703125,132.0,382.0,0.0
SQuAD,2,115,M08,164.98177083333334,155.5,379.0,0.0
SQuAD,2,115,M09,169.38802083333334,158.5,383.0,1.0
SQuAD,2,115,M14,193.55729166666666,200.0,383.0,0.0
SQuAD,2,115,M15,147.54166666666666,126.0,379.0,0.0
SQuAD,2,115,P01,138.62760416666666,118.5,383.0,0.0
SQuAD,2,120,M02,68.61458333333333,37.0,377.0,0.0
SQuAD,2,120,M04,121.91145833333333,97.0,378.0,0.0
SQuAD,2,120,M07,74.25260416666667,48.5,367.0,0.0
SQuAD,2,120,M08,108.42708333333333,78.5,383.0,0.0
SQuAD,2,120,M09,117.83333333333333,88.0,381.0,0.0
SQuAD,2,120,M14,135.04427083333334,113.0,380.0,0.0
SQuAD,2,120,M15,84.6171875,53.5,382.0,0.0
SQuAD,2,120,P01,51.927083333333336,24.0,355.0,0.0
SQuAD,2,125,M02,73.80729166666667,43.5,366.0,0.0
SQuAD,2,125,M04,117.10416666666667,89.0,382.0,0.0
SQuAD,2,125,M07,80.671875,45.5,360.0,0.0
SQuAD,2,125,M08,113.29947916666667,83.5,381.0,0.0
SQuAD,2,125,M09,104.91666666666667,65.5,378.0,0.0
SQuAD,2,125,M14,157.69791666666666,147.5,381.0,2.0
SQuAD,2,125,M15,94.50260416666667,68.0,380.0,0.0
SQuAD,2,125,P01,72.13020833333333,40.0,364.0,0.0
SQuAD,2,130,M02,59.171875,28.0,355.0,0.0
SQuAD,2,130,M04,110.19791666666667,84.0,377.0,0.0
SQuAD,2,130,M07,61.627604166666664,34.0,383.0,0.0
SQuAD,2,130,M08,90.95572916666667,53.5,365.0,0.0
SQuAD,2,130,M09,88.52604166666667,59.0,380.0,0.0
SQuAD,2,130,M14,128.83333333333334,107.0,375.0,0.0
SQuAD,2,130,M15,68.72916666666667,41.5,338.0,0.0
SQuAD,2,130,P01,52.6171875,24.0,367.0,0.0
SQuAD,2,135,M02,53.8671875,23.0,371.0,0.0
SQuAD,2,135,M04,102.79947916666667,73.0,381.0,0.0
SQuAD,2,135,M07,59.583333333333336,29.5,377.0,0.0
SQuAD,2,135,M08,92.9609375,57.0,382.0,0.0
SQuAD,2,135,M09,94.203125,59.5,381.0,0.0
SQuAD,2,135,M14,130.79947916666666,108.0,377.0,0.0
SQuAD,2,135,M15,67.71354166666667,40.0,380.0,0.0
SQuAD,2,135,P01,42.231770833333336,19.0,356.0,0.0
SQuAD,2,140,M02,93.875,66.0,382.0,0.0
SQuAD,2,140,M04,126.9375,99.5,380.0,0.0
SQuAD,2,140,M07,98.67447916666667,68.5,379.0,0.0
SQuAD,2,140,M08,129.54427083333334,107.5,373.0,0.0
SQuAD,2,140,M09,125.23177083333333,96.0,383.0,0.0
SQuAD,2,140,M14,166.58072916666666,165.5,380.0,1.0
SQuAD,2,140,M15,108.19010416666667,76.0,376.0,0.0
SQuAD,2,140,P01,92.09635416666667,56.5,376.0,0.0
SQuAD,2,145,M02,126.69010416666667,99.0,378.0,0.0
SQuAD,2,145,M04,151.07291666666666,133.0,382.0,0.0
SQuAD,2,145,M07,117.28645833333333,92.5,377.0,0.0
SQuAD,2,145,M08,154.13802083333334,136.5,377.0,0.0
SQuAD,2,145,M09,157.79947916666666,152.0,382.0,0.0
SQuAD,2,145,M14,179.6484375,176.0,381.0,0.0
SQuAD,2,145,M15,134.2421875,113.0,380.0,0.0
SQuAD,2,145,P01,119.9609375,87.0,382.0,0.0
SQuAD,2,150,M02,73.55729166666667,38.5,367.0,0.0
SQuAD,2,150,M04,108.38020833333333,76.0,377.0,0.0
SQuAD,2,150,M07,73.265625,44.0,365.0,0.0
SQuAD,2,150,M08,105.5703125,74.0,379.0,0.0
SQuAD,2,150,M09,96.28125,63.0,380.0,0.0
SQuAD,2,150,M14,136.17708333333334,122.5,382.0,0.0
SQuAD,2,150,M15,80.6171875,46.0,377.0,0.0
SQuAD,2,150,P01,54.231770833333336,28.5,371.0,0.0
SQuAD,2,155,M02,45.2890625,18.0,354.0,0.0
SQuAD,2,155,M04,79.01041666666667,44.5,377.0,0.0
SQuAD,2,155,M07,51.096354166666664,26.5,372.0,0.0
SQuAD,2,155,M08,74.078125,42.0,382.0,0.0
SQuAD,2,155,M09,78.64583333333333,41.0,381.0,0.0
SQuAD,2,155,M14,125.55729166666667,104.0,376.0,0.0
SQuAD,2,155,M15,59.059895833333336,34.0,382.0,0.0
SQuAD,2,155,P01,37.619791666666664,17.0,352.0,0.0
SQuAD,2,160,M02,49.25,21.0,352.0,0.0
SQuAD,2,160,M04,78.25,45.0,361.0,0.0
SQuAD,2,160,M07,57.278645833333336,31.5,381.0,0.0
SQuAD,2,160,M08,74.51302083333333,43.5,383.0,0.0
SQuAD,2,160,M09,80.328125,45.0,380.0,0.0
SQuAD,2,160,M14,121.55729166666667,98.5,373.0,0.0
SQuAD,2,160,M15,63.645833333333336,40.0,368.0,0.0
SQuAD,2,160,P01,36.3203125,17.0,318.0,0.0
SQuAD,2,165,M02,147.99739583333334,125.5,382.0,0.0
SQuAD,2,165,M04,156.83072916666666,142.0,382.0,0.0
SQuAD,2,165,M07,142.7265625,130.0,381.0,0.0
SQuAD,2,165,M08,148.05989583333334,120.0,380.0,0.0
SQuAD,2,165,M09,149.93489583333334,130.5,381.0,0.0
SQuAD,2,165,M14,162.1484375,158.0,380.0,3.0
SQuAD,2,165,M15,143.1796875,121.5,380.0,1.0
SQuAD,2,165,P01,134.28125,113.0,383.0,0.0
SQuAD,2,170,M02,138.765625,110.0,379.0,0.0
SQuAD,2,170,M04,149.65625,131.5,377.0,0.0
SQuAD,2,170,M07,127.64583333333333,101.0,382.0,0.0
SQuAD,2,170,M08,140.765625,123.5,378.0,0.0
SQuAD,2,170,M09,147.94270833333334,128.0,381.0,0.0
SQuAD,2,170,M14,158.27083333333334,142.0,383.0,0.0
SQuAD,2,170,M15,133.10677083333334,108.0,378.0,0.0
SQuAD,2,170,P01,120.66145833333333,93.0,383.0,0.0
SQuAD,2,175,M02,97.05208333333333,65.0,379.0,0.0
SQuAD,2,175,M04,118.10677083333333,87.0,382.0,0.0
SQuAD,2,175,M07,96.640625,66.0,371.0,0.0
SQuAD,2,175,M08,108.76822916666667,82.0,366.0,0.0
SQuAD,2,175,M09,118.14322916666667,84.5,369.0,0.0
SQuAD,2,175,M14,139.3984375,123.0,377.0,0.0
SQuAD,2,175,M15,103.09375,76.0,363.0,0.0
SQuAD,2,175,P01,73.84114583333333,45.0,374.0,0.0
SQuAD,2,180,M02,90.78645833333333,67.5,355.0,0.0
SQuAD,2,180,M04,117.36979166666667,88.5,383.0,0.0
SQuAD,2,180,M07,93.6015625,59.0,376.0,0.0
SQuAD,2,180,M08,118.6640625,95.5,366.0,0.0
